id,popularity,vote_average,vote_count,averageRating,numVotes
637674,0.6,70.0,1,7.0,88
824933,0.6,4.0,1,5.7,25
922133,0.6,8.0,1,6.8,
637696,0.672,7.0,,6.6,
637709,0.6,1.0,1,5.0,91
764569,"0,6",5.0,1,6.5,44
637737,0.6,1.0,1,,14
764554,0.6,8.0,1,7.3,21
573654,0.6,3.0,1,6.6,
922128,1.149,8.0,1,6.4,92
573658,"0,6",7.0,1,7.0,
573929,0.885,6.0,1,7.5,29
574137,1.68,5.0,1,5.3,41
637357,0.627,6.0,1,,32
637348,0.6,1.0,1,6.6,12
825071,0.6,10.0,1,7.4,48
574183,0.6,10.0,1,6.9,15
825118,"0,981",8.0,1,7.8,46
637256,0.891,1.0,1,8.1,145
574190,2.087,4.0,1,2.6,
764294,0.6,8.0,1,7.4,
764342,0.6,6.0,1,7.0,7
764340,0.6,8.0,1,6.6,30
637272,1.4,4.0,,,232
637265,1.4,10.0,1,4.7,624
749585,1.8,10.0,1,5.1,142
637259,0.6,8.0,1,8.3,6
825111,1.569,7.0,1,,93
574155,"0,979",5.0,1,6.4,75
574158,0.6,6.0,1,7.5,41
637364,"0,6",8.0,1,6.4,43
637435,0.6,6.0,1,7.6,36
637436,0.6,2.0,1,6.7,13
637426,0.6,6.0,1,7.1,46
922300,0.839,9.0,1,7.2,14
749547,1.329,9.0,1,6.4,27
573952,3.014,7.0,1,6.6,1089
922299,Xia Boyu joined the Chinese mountaineering team. He helped his teammates while climbing Mount Everest,10.0,1,,Junce Ye
749556,1.4,60.0,1,5.9,21
637381,1.609,2.0,1,4.4,187
637396,0.6,6.5,1,6.5,43
825051,0.6,7.0,1,8.5,6
574066,0.629,5.0,1,5.6,15
637394,0.6,1.0,1,7.5,30
637388,0.6,5.0,1,6.5,52
574073,1.126,30.0,1,5.8,559
574080,1.203,5.0,1,5.6,217
574038,0.633,10.0,1,7.0,14
637412,0.6,1.0,1,9.4,7
764425,0.684,7.0,1,7.4,52
922341,0.909,4.0,1,7.2,103
749564,0.6,50.0,1,7.5,47
637404,0.6,7.5,1,7.8,60
574056,0.6,6.0,1,6.1,30
966973,"0,6",4.0,1,7.0,64
638169,1.19,5.0,1,4.4,177
573041,0.6,7.0,1,6.8,5
824799,0.6,0.0,1,6.4,
573007,0.676,1.0,1,4.6,68
572984,0.6,5.0,1,,75
638197,"0,632",8.0,1,7.4,13
638191,0.6,6.0,1,,20
638182,0.679,8.0,1,7.1,457
824816,0.6,7.0,1,7.9,68
573073,0.877,1.0,1,5.9,32
921758,1.635,2.0,1,,121
836556,0.6,8.0,1,8.1,12
921711,2.149,60.0,1,3.2,413
921693,0.6,100.0,1,8.6,12
836553,0.6,80.0,1,7.5,158
572958,0.84,8.0,1,8.0,648
638223,0.6,4.0,1,6.5,46
572965,"0,6",7.0,1,5.0,
921748,1.763,10.0,1,7.1,708
572971,0.638,7.5,1,7.5,87
572907,0.627,6.0,1,8.0,57
572927,0.6,6.5,1,6.5,66
572930,2.073,8.0,1,5.6,1385
638091,Cannes Film Festival 2016 Un Certain Regard) loses his high-flying job in status-conscious Singapore,10.0,1,genre-bending film,with an ever-evolving
764613,0.6,6.0,1,5.6,117
573408,0.6,7.0,1,7.8,23
764608,0.6,5.0,1,6.8,1255
966723,1.225,8.0,1,4.5,
749464,1.193,10.0,1,7.2,14
966747,0.6,2.0,1,5.9,20
966739,0.658,2.0,1,6.5,31
922006,"0,705",6.5,1,4.7,29
637847,0.6,6.0,1,7.1,11
573499,0.6,5.0,1,,82
573504,"0,6",7.0,,6.4,47
922051,0.6,5.5,1,6.6,12
573459,0.6,3.0,1,7.5,10
637845,0.6,2.0,1,6.1,45
637839,0.6,10.0,1,,11
922016,0.6,7.0,1,,9
573464,0.6,10.0,1,8.2,58
573470,0.6,90.0,1,9.0,50
922026,director Eimantas Belickas allows the viewer to be with Marijonas in his intimate surroundings,10.0,1,,"make it happen, promostar"
637893,0.877,10.0,1,6.0,
966853,0.6,10.0,1,7.6,11
966858,"0,656",10.0,1,,69
573226,0.6,7.0,1,7.0,65
966864,0.6,8.0,1,8.2,290
966839,0.6,7.0,1,7.7,
764673,0.876,1.0,,9.3,49
638090,0.6,2.0,1,,354
638087,0.6,6.0,,4.9,121
749432,0.6,8.0,1,6.6,43
966884,0.638,6.0,1,5.2,21
966829,0.991,10.0,1,7.3,15
966775,0.6,7.0,1,8.6,9
749454,0.6,8.0,,7.3,
573311,0.696,8.0,1,6.7,236
637946,1.445,1.0,1,3.3,261
966771,"which summons up her unspeakable past.\"",2.0,1,,5.4
637909,0.964,100.0,1,8.2,13
637993,0.6,10.0,,6.6,21
749444,0","6""",7.0,1,3.8,47
637992,0.6,4.0,1,7.0,35
637981,0.6,1.0,1,8.2,27
764667,1.241,90.0,1,5.6,
921951,2.079,8.0,1,7.4,
824037,0.6,5.0,1,,37
969442,0.6,7.0,1,4.9,9
765673,and forever changed how films were sold,4.0,1,,United States of America
765680,0.6,1.0,1,6.7,39
765647,0.674,6.0,1,6.2,105
640624,0.629,2.0,1,6.7,27
748889,1.15,6.0,1,6.2,22
969430,2.968,8.0,1,5.9,240
919947,"considered by many to have started the indie alternative comic field. It started in 1977 and ran for 300 issues and holds the Guinness World Record for \\""Most consecutive issues of a comic-book drawn and written by one person\""\"". The comic's creator""",10.0,1,United States of America,
640816,0.6,9.0,1,6.9,21
640790,"0,88",5.0,1,5.3,15
919814,1.196,3.0,1,5.2,62
568971,0.88,8.0,1,5.2,31
568988,0.6,1.0,1,8.7,
640830,0.6,8.0,1,8.6,8
568982,0.686,6.0,1,5.7,42
568987,1.4,1.0,1,6.6,65
640783,0.6,8.0,1,7.5,10
969494,1.216,8.0,1,7.6,239
969494,1.216,8.0,1,,
640499,1.98,8.0,1,5.1,19
748910,0.6,2.0,1,7.7,22
920056,"0,6",2.0,1,6.6,
920060,1.4,6.0,1,7.1,260
569509,0.6,6.0,1,7.4,156
920064,0.6,6.0,1,8.8,52
824127,0.891,5.0,1,5.1,39
640427,0.6,3.0,1,3.7,102
765540,0.6,5.0,,7.2,10
969168,0.6,8.0,1,3.9,161
824122,"0,6",6.0,1,8.2,31
569607,0.6,2.0,1,4.7,37
640462,"\\"" and wonders - if laughter can't die""",5.0,1,Jaysen P. Buterin,Jaysen P. Buterin
969353,0.906,10.0,1,5.6,183
569323,0.629,3.0,1,6.5,155
640577,"0,6",5.5,1,5.5,
569361,0.632,8.5,1,5.4,102
765639,0.6,4.0,1,7.4,
824065,0.6,90.0,1,7.6,20
640539,0.6,1.0,1,7.9,9
640531,0.6,1.0,1,9.0,33
824086,0.642,7.0,,7.5,8
920040,1.611,7.0,1,6.9,1095
640559,1.779,9.5,,5.4,605
920030,0.6,10.0,1,8.1,38
569387,0.88,5.0,1,,228
640550,0.6,8.0,1,3.8,1987
568468,0.6,4.0,1,6.9,9
568487,1.182,5.0,1,4.1,55
969921,1.786,6.0,1,6.6,39
568455,0.63,8.0,1,8.2,20
969954,1.515,6.0,1,6.0,247
568435,"0,6",8.0,1,5.0,12
969955,0.906,8.0,,6.7,
568589,0.69,7.0,1,6.4,112
919591,0.883,1.0,,6.2,298
969840,1.505,10.0,1,5.9,1055
969829,"2,142",2.0,,5.9,43
919601,1.637,8.0,1,3.1,122
748825,0.629,6.0,1,5.1,89
748824,0.6,5.0,1,6.5,41
765923,0.886,7.0,1,3.9,48
568524,"0,888",2.0,1,4.1,133
969898,0.906,8.0,1,7.6,19
823844,0.643,100.0,1,9.2,8
641177,"0,723",3.0,1,6.8,30
765996,0.637,2.0,1,4.7,
641310,0.6,6.0,1,7.3,35
748772,0.6,5.0,1,6.0,32
568226,1.397,8.0,1,5.0,48
641282,2.309,6.0,1,6.5,531
641271,0.6,6.0,1,6.7,28
641229,1.506,6.0,1,4.8,131
568345,3.263,4.0,1,,36
568879,1.376,5.0,1,5.6,14
919717,0.6,10.0,1,6.6,33
640959,0.882,6.0,1,2.5,15
640983,"0,88",8.0,1,7.1,33
969694,0.878,4.0,1,4.0,63
640992,0.6,8.0,1,7.4,10
568826,"1,288",4.0,1,5.2,79
919702,"0,6",10.0,1,8.2,29
568850,1.444,6.0,1,6.0,61
969658,1.34,9.0,1,5.9,149
568854,"1,259",60.0,1,7.9,26
836954,0.6,10.0,1,6.5,73
765774,0.6,5.0,1,7.2,11
568963,0.711,6.0,1,7.3,15
765765,0.6,6.0,1,6.6,31
836952,0.6,9.0,1,8.2,80
640905,1.088,7.0,1,8.0,322
969609,0.802,5.0,1,4.5,18
969620,0.979,7.0,1,4.0,31
568924,0.629,10.0,1,7.0,52
919648,0.6,7.0,1,6.8,51
568653,0.6,7.0,1,5.9,55
568685,0.6,9.5,1,5.6,
641045,0.757,9.0,1,7.1,49
568712,0.6,8.0,1,5.7,21
641074,0.6,7.0,1,6.4,59
641106,0.6,6.0,1,6.9,54
823877,"0,6",6.0,1,6.8,7
568756,0.65,10.0,1,9.7,17
641001,0.6,8.5,1,7.5,29
568755,0.6,10.0,1,,44
568718,1.166,6.0,1,6.7,126
568746,0.971,6.0,1,4.6,16
765846,"1,377",5.0,,3.7,16
968609,1.404,70.0,1,4.8,157
639705,1.127,60.0,1,3.2,167
968602,1.4,7.0,1,6.1,197
920669,0.659,4.0,1,8.4,
920646,1.222,3.0,1,5.5,13
570507,0.6,5.0,1,7.8,46
824393,0.6,8.0,1,7.7,10
639753,0.941,8.0,1,7.6,73
749086,0.639,9.0,,8.7,9
639728,0.6,100.0,1,5.5,
570615,0.6,7.0,1,6.2,73
639859,0.625,5.0,,7.5,18
765288,0.6,6.0,1,5.2,18
570323,0.6,3.0,1,5.6,96
639921,0.6,1.0,1,8.2,13
639899,"0,6",6.0,1,7.2,64
639890,0.6,4.0,1,,14
639856,0.906,9.0,1,8.8,12
639763,1.508,2.0,1,6.8,70
639816,0.6,5.0,1,6.8,14
639815,0.6,6.0,1,6.1,29
920595,1.4,10.0,1,,61
639777,0.6,8.0,1,7.7,42
570481,is coaxed by his adventurous best friend,9.0,1,,Gary R. Thieman
968685,5.922,5.0,1,5.5,42
570456,0.692,5.0,1,5.8,22
749072,0.9,2.5,1,7.4,20
765250,but they also consume rare metals such as cobalt or lithium,8.0,1,"Grand Angle, ARTE",France
639931,1.016,7.0,,7.3,98
968540,1.4,2.0,1,8.1,23
571083,"Camera. - ACTION!\\"" There is an understood""",10.0,1,"Lithuania, United Kingdom, United States of America","English, Lithuanian"
968288,0.6,2.0,1,8.1,32
571114,0.6,100.0,1,6.2,194
920845,0.679,10.0,1,7.0,18
968273,0.6,5.0,1,,68
639479,0.943,3.0,,7.3,218
571042,0.883,60.0,1,7.5,11
571130,0.625,6.0,1,5.4,99
571203,0.6,0.0,1,5.7,100
920872,2.086,10.0,1,8.2,29
968265,0.6,6.0,1,5.7,31
639453,"2,701",6.0,1,,112
968258,0.6,6.0,1,6.4,18
639507,0.628,5.0,1,7.3,83
570773,1.75,8.0,1,6.7,
570698,0.98,5.0,1,5.1,144
570706,0.6,9.0,1,7.7,27
639591,0.6,0.0,1,,20
968519,1.508,8.0,1,6.8,21
639531,0.629,4.0,1,6.9,27
639522,0.6,6.0,1,8.1,9
639533,0.6,4.0,1,6.7,14
570829,0.6,9.0,,6.1,40
570917,1.131,60.0,1,7.1,42
968993,2.296,10.0,1,7.2,50
968979,0.6,4.0,1,3.6,201
824210,0.6,6.0,1,6.3,15
640258,2.116,5.0,1,,
640280,0.6,1.0,1,7.5,19
920230,2.589,10.0,1,,211
920225,0.6,2.0,1,4.1,15
824199,"0,6",2.0,1,5.5,86
640284,is set up on a blind date with a British romantic named Charlie. Upon arrival she is surprised to find Charlie is not who she was expecting,8.0,1,Adrienne Acevedo Lovette,"Adrienne Acevedo Lovette, Ella Jane New"
765464,"0,706",2.0,1,4.8,105
640222,1.468,7.0,1,7.5,30
640215,0.6,1.0,1,,32
640211,1.126,1.0,1,,11
640247,0.6,4.0,1,6.6,26
569932,0.6,6.0,1,6.9,33
569937,0.6,10.0,1,8.4,12
920258,1.035,4.0,1,3.7,155
640237,0.876,7.0,1,,9
748968,0.761,5.0,1,6.1,164
569694,0.6,6.0,1,7.0,45
969110,4.427,8.0,1,7.9,46
1353246,0.687,7.0,1,6.0,13
569718,1.13,3.0,1,4.8,54
569633,0.664,6.0,1,5.9,117
748942,0.636,6.0,1,7.1,13
569637,0.939,1.0,1,4.7,
640393,0.635,6.0,1,4.8,23
640388,0.6,2.0,1,6.9,119
569679,"0,6",5.0,,6.0,13
824194,0.899,8.0,1,6.6,70
920201,0.6,8.5,1,8.3,
969047,2.089,10.0,1,6.2,510
569833,1.003,6.0,1,7.0,61
640303,1.154,9.0,1,7.6,48
920223,"0,95",10.0,1,8.2,2723
569809,0.678,1.0,1,3.1,41
640334,0.6,2.0,1,6.8,24
836831,"0,7",7.0,1,6.5,21
765365,0.6,70.0,1,6.4,167
765349,0.772,3.0,1,5.4,47
640017,0.6,1.0,1,6.6,47
749039,0.6,1.0,1,5.5,46
920397,0.6,4.0,,5.8,18
640047,0.6,1.0,1,6.2,36
640034,0.6,6.0,1,4.2,16
640033,0.6,8.0,1,8.2,11
749057,0.6,6.0,1,5.4,11
639977,0.672,7.0,1,7.2,28
920456,0.6,6.0,1,5.8,11
920459,0.89,3.0,1,6.6,24
640064,0.6,10.0,1,8.6,11
968884,"0,6",90.0,1,,17
570073,2.049,7.0,1,,87
640153,0.63,5.0,1,8.6,39
836858,0.656,4.0,1,6.1,16
836854,"1,337",6.0,1,6.9,133
640158,1.939,6.0,1,6.7,121
640079,0.6,7.0,,4.6,59
570117,1.769,10.0,1,8.4,23
765370,0.6,3.0,1,5.0,41
570088,"0,6",7.0,1,6.0,140
570097,1.157,5.0,1,4.8,15
640085,0.758,7.0,1,5.9,47
617304,0.881,5.0,1,6.2,28
602871,0.628,1.0,1,3.2,18
602892,0.633,8.0,1,5.6,7
602902,0.6,70.0,1,,159
602863,0.693,4.0,1,4.0,72
602809,0.719,10.0,1,2.9,24
833528,0.6,20.0,1,8.3,11
602824,0.64,4.0,1,5.8,73
602908,"0,676",0.0,1,5.1,48
602965,0.6,9.0,1,7.0,33
946951,0.652,8.0,1,,
617237,0.6,9.5,1,7.9,50
753557,1.021,7.5,1,7.3,221
833511,1.565,2.0,1,6.8,
602919,0.6,4.0,1,1.9,192
602927,0.629,8.0,,7.7,29
602936,0.626,10.0,1,7.6,7
617091,0.6,4.0,1,,20
936798,5.548,4.0,1,5.0,80
602652,Mitchell Thomas III becomes strangely compelled to defend the firm's newest client. Mitch and the girl connect and her circumstances exhume memories that begin to consume him. While his mother (Eleanor) rallies for a quick resolution in order to save the prestigious reputation of the girl's father from tabloid embarrassment,3.0,1,,
756952,"2,073",1.0,1,5.1,707
602664,0.631,1.0,1,7.0,7
756956,0.832,5.0,1,4.0,103
947206,1.508,8.0,1,6.0,48
617450,0.9,7.0,1,7.9,634
602613,0.629,5.0,1,5.4,1649
602617,0.684,4.0,1,7.0,16
602678,0.6,7.0,1,7.5,
617375,0.6,6.0,,6.7,16
617364,1.241,6.0,1,6.5,198
756930,0.6,2.0,,5.3,
602688,0.931,4.0,1,5.0,76
602699,0.6,10.0,,8.9,9
617406,0.6,7.0,,6.9,
753517,0.6,4.0,1,,36
753527,0.969,7.0,1,6.7,26
617148,0.879,5.0,,6.4,127
946711,0.627,6.0,,7.1,56
603347,0.6,5.0,1,7.0,36
603255,0.63,6.0,1,6.0,199
946748,0.6,7.0,1,7.5,22
603473,0.6,9.0,1,4.0,8
756817,0.6,9.0,1,,16
756830,0.6,3.0,1,,12
831046,1.4,6.0,1,5.9,66
603098,0.6,7.0,1,8.0,182
603104,0.708,7.0,1,6.6,30
603131,0.695,7.0,1,,17
603092,0.6,3.0,1,7.0,12
946902,0.6,9.0,1,6.9,38
756863,0.6,10.0,,7.2,66
603208,0.702,8.0,1,6.6,1035
946804,0.895,1.0,1,,12
946802,2.325,7.0,1,7.5,103
603138,0.636,7.0,1,6.2,95
603159,0.6,2.0,1,5.7,25
603153,0.6,6.0,1,6.2,13
617196,0.971,5.0,1,6.4,53
617852,0.6,6.0,1,,16
617849,0.6,7.0,1,6.6,15
617848,"0,632",7.0,1,,25
617846,0.6,8.0,1,8.3,13
830838,"two neighbors locked in an escalating conflict.\"",35.0,1,George Saunders,7.7
833587,0.6,10.0,1,8.3,15
617893,0.628,6.0,1,4.4,129
617887,0.918,3.0,1,5.7,44
617788,0.6,5.0,1,8.5,6
833575,0.694,7.0,1,4.9,63
602112,1","473""",6.0,1,6.3,119
602117,0.641,100.0,1,7.4,114
617820,0.948,8.0,1,7.1,236
617806,0.675,3.0,1,5.7,47
753456,"0,6",10.0,1,7.9,19
602084,0.6,6.0,1,8.3,26
757087,0.6,10.0,1,8.1,28
601974,0.632,5.0,1,5.7,58
617913,1.357,6.0,1,5.4,2040
830807,0.6,1.0,1,1.8,113
601842,1.4,7.0,1,7.2,109
601760,0.6,9.0,,3.2,77
936459,"1,141",4.0,1,4.9,17
601905,1.97,6.0,1,7.3,57
601913,"0,627",7.0,1,6.8,117
617923,1.4,40.0,1,5.4,159
601899,0.6,1.0,1,3.1,34
601939,0.61,8.0,1,4.5,75
601883,"0,6",10.0,1,7.1,20
757137,0.636,3.0,1,4.8,73
617946,0.6,4.0,1,7.3,16
617943,0.631,7.0,1,8.0,8
601894,0.876,5.0,,6.9,10
947256,"0,6",10.0,1,8.1,11
602484,0.6,5.0,1,6.8,63
617539,0.6,7.0,1,6.8,33
602477,0.6,6.0,1,4.7,70
947347,0.953,6.0,1,7.1,29
617523,0.881,10.0,1,6.4,14
936779,"0,689",3.0,1,4.3,42
617491,0.97,8.0,1,4.6,448
617519,0.997,7.0,1,7.8,5
617733,0.6,5.0,1,6.2,52
602263,0.6,7.0,1,,84
947451,1.4,4.0,1,6.0,94
602164,0.6,6.0,1,7.7,
757073,0.6,7.0,1,5.5,15
617750,1.797,8.0,1,6.8,38
947499,0.6,6.0,1,6.0,
617744,0.6,8.0,1,6.8,174
936695,0.6,9.0,1,4.9,19
602355,0.625,10.0,1,6.3,45
617633,0.6,9.0,1,6.7,35
602365,"0,84",6.0,1,5.7,17
602297,0.631,7.0,1,6.2,
936653,0.6,2.0,1,7.4,32
753492,0.946,9.0,1,8.9,13
605343,1.479,7.0,1,7.2,1004
945739,0.6,10.0,1,7.6,58
937415,2.633,5.0,,,139
604644,0.6,4.0,1,4.1,21
604625,0.6,5.0,1,4.5,15
831266,0.713,4.0,1,8.6,12
945799,1.76,6.0,1,4.5,34
604643,0.6,6.0,1,6.0,
945772,0.6,4.0,1,,8
604728,0.6,4.0,,6.6,114
604796,0.644,9.0,1,4.6,30
604806,0.6,10.0,1,6.5,35
756524,0.674,10.0,1,,90
756546,0.6,6.0,1,6.4,18
753810,0.6,8.0,1,6.3,40
937443,"0,641",10.0,1,4.7,33
604765,0.6,8.0,1,5.6,13
604777,0.6,6.0,1,6.4,20
604597,all three went to rent a wedding. Under the lens of director Le Thien Vien,7.0,1,,Le Thien Vien
604410,1.459,4.0,1,5.8,38
753768,0.6,8.0,1,8.2,15
604331,0.6,4.0,1,5.5,21
945995,"1,4",8.0,,7.7,38
937335,0.697,50.0,,2.5,189
616604,0.6,0.0,1,6.5,
756573,"0,89",9.0,1,7.6,25
945847,0.6,7.0,1,6.9,13
945842,0.631,8.0,1,8.7,17
604558,"Aurora must decide if she is willing to risk the safety of her family in order to do what is right.\"",6.0,1,Jason Affolder,7.5
616605,0","631""",8.0,1,7.7,134
616615,0.623,5.0,1,5.4,31
945879,0.6,10.0,,8.7,7
937344,0.698,7.0,,6.4,74
605218,0.6,7.0,1,5.2,46
616329,"\\"" who trek into to the desert to conquer a Geocache Challenge. Out in the wild they stumble upon a forbidden world flooded with radiation and inhabited by a race of bloodthirsty mutants who have evolved from pigs.\""""",3.0,1,Barney Burman,3.7
616332,0.6,6.0,1,7.8,32
753847,0.67,3.0,1,5.9,24
831339,1.138,6.0,,6.0,94
937575,"but her boring date takes a turn when her Stepford-y match stops pretending to be something he's not.\"",2.0,1,Honora Talbott,5.2
605314,1.127,2.0,1,4.4,59
756431,0.6,10.0,1,5.0,24
616285,1.4,8.0,,6.7,14
605339,0","6""",6.0,1,6.0,85
945324,1.303,8.0,1,7.4,3906
616297,0.6,50.0,1,6.9,18
753863,0.645,6.0,1,5.3,24
605302,0.627,6.0,1,7.5,16
605304,"0,6",7.0,,6.7,149
605149,but there's one problem TCC does not have a choir. Georgia Mae Jackson (Irma P. Hall) who is the head of the music department has been challenged by the Assistant Dean Vickie Wilson (Tonea Stewart),4.0,,When Music is Your Only Hope,"Music, Family"
604966,"0,6",5.0,1,5.3,182
604913,1.262,10.0,1,7.1,21
756519,0.733,7.0,,7.4,60
616372,2.04,5.0,1,,260
616369,0.762,6.0,1,7.1,49
616366,0.915,7.0,1,,33
605120,0.6,50.0,1,5.2,14
605127,"0,6",80.0,1,5.9,228
945423,1.509,8.0,1,4.3,1030
605139,0.6,10.0,1,3.5,
605140,0.649,10.0,1,9.4,18
616375,0.6,8.0,1,4.2,23
616377,0.6,5.0,1,6.5,41
605031,0.6,6.0,1,6.1,
605051,1.275,6.0,1,7.1,55
605035,0.6,2.0,1,1.2,32
756494,1.214,7.0,1,8.0,27
616381,"the first thing I wanted to show.\"",9.0,1,Mathieu Volpe,7.8
605076,0.6,1.0,1,7.7,37
831227,1.739,2.0,1,2.7,144
603744,0","6""",7.0,1,6.6,55
756771,0.6,8.0,1,6.9,41
616902,0.6,8.0,1,6.4,106
946349,0.6,7.0,1,6.3,9
603868,0.698,7.0,1,7.5,53
833414,2.474,7.0,1,7.1,
617072,1.131,5.0,1,5.4,9
603531,1.361,2.0,1,6.4,680
756804,0.947,6.0,1,5.7,66
833468,0.6,3.0,1,4.7,
603545,"1,4",40.0,1,5.3,
946587,2.374,7.0,1,6.3,110
946585,0.6,6.0,1,5.6,12
946584,1.773,10.0,1,5.9,40
603553,0.741,4.0,1,6.5,459
756792,0.6,7.0,1,6.2,19
603564,0.6,5.0,1,,92
937028,0.6,5.0,1,5.5,8
946614,0.6,3.0,1,4.5,130
603516,3.965,2.0,1,7.7,15
617079,1.463,4.0,,6.2,20
603565,0.628,4.0,,5.0,117
1553808,0.0929,10.0,1,6.7,2232
1553808,0.0929,10.0,1,,2232
1340032,1.112,10.0,1,7.7,36
617006,1.231,2.0,1,5.6,63
937085,6.991,2.0,,7.3,6434
603570,0.6,6.0,1,7.4,123
617056,0.6,10.0,1,5.9,18
753637,0.715,2.0,1,5.4,216
603616,0.6,1.0,,6.5,9
603887,0.6,7.0,1,,35
946138,1.4,6.0,1,7.0,280
616726,0.692,6.0,1,6.8,36
604149,0.63,3.0,1,2.5,67
831199,1.042,7.0,1,6.4,
604184,1.277,6.0,1,6.4,
937263,2.127,8.0,1,7.1,787
604075,0.6,6.0,1,5.6,13
604077,0.6,8.0,1,7.5,12
833371,0.6,7.0,1,6.6,23
604094,0.6,3.0,1,2.0,22
753740,0.6,5.0,1,6.5,35
616735,1.139,6.0,1,7.6,41
753765,0.6,10.0,1,8.2,22
604250,0.6,10.0,1,5.5,47
753763,0.6,6.0,1,7.6,
937316,4.575,7.0,1,6.6,91
753764,0.6,7.0,1,8.1,30
604268,0.6,7.0,1,6.4,33
604274,0.6,8.0,1,5.6,
753767,0.6,8.0,,8.2,14
946083,"0,6",6.0,1,6.3,43
616686,1.176,5.0,1,5.3,
603961,1.4,6.0,1,,14
756707,"0,641",8.0,1,6.3,23
603970,1.673,6.0,1,4.9,514
831150,0.84,20.0,1,6.6,28
603978,0.6,10.0,1,,5
831133,1.111,6.0,1,5.7,34
946297,1.371,3.0,1,4.9,1075
946267,0.6,3.0,1,6.6,9
937202,0.645,7.0,1,7.2,117
616780,0.781,10.0,1,6.3,51
604060,"0,6",8.0,1,8.2,11
604039,0.6,6.5,1,6.5,20
604016,"0,944",6.0,1,,26
946217,"2,893",4.0,1,3.6,
599246,0.646,2.0,1,5.5,106
599248,0.6,9.0,1,8.2,10
599254,0.67,70.0,,8.2,10
753009,"0,6",4.0,,5.1,23
599260,0.963,7.0,1,9.3,11
599284,0.6,9.0,1,8.5,10
599285,0.6,9.0,1,8.2,9
757515,0.6,6.0,1,7.3,6
619270,0.602,10.0,1,5.8,247
599262,0.6,10.0,1,8.2,9
619333,"0,627",10.0,1,6.1,46
619304,"\\"" the first documentary to chronicle the historic 1969 event that sparked the gay liberation movement.\""""",1.0,1,,
599213,2.835,8.0,1,6.8,
599063,0.674,4.0,1,3.6,30
833986,0.6,7.0,1,6.5,
599029,0.806,7.0,1,5.7,998
599037,0.694,50.0,1,5.3,62
949798,"which inspired modern environmentalist thought.\"",8.0,,Tamara Erde,5.7
935394,Taiwan,4.0,1,Tsai Ming-liang,
599157,2.657,1.0,1,5.7,282
935393,0.6,7.0,1,8.4,
752968,0.888,7.0,1,6.1,12
619421,0.6,5.0,,5.9,95
935378,0.6,6.0,1,7.4,7
1556716,0","0""",10.0,1,4.3,6181
1556716,0.0,10.0,1,,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,,4.3,6181
1556716,0.0,10.0,1,4.3,
1556716,0.0,10.0,1,4.3,6181
1556716,"0,0",10.0,1,4.3,6181
1556716,0.0,100.0,1,,6181
1556716,0.0,100.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,100.0,1,4.3,6181
1556716,0.0,100.0,,4.3,
1556716,0.0,10.0,1,,6181
1556716,0.0,10.0,1,4.3,6181
1556716,0.0,10.0,,4.3,6181
599136,0.6,1.0,1,7.4,18
949671,"a decision that would change her life forever.\"",9.0,1,Steve Exeter,8.6
949467,0.6,5.5,1,8.4,19
935625,0.6,2.0,1,7.7,82
599588,0.6,5.0,1,6.4,80
753054,1","511""",8.0,1,7.8,446
599605,0.681,6.0,1,4.2,121
599609,0.6,8.0,1,5.9,24
599559,0.6,5.0,1,5.5,18
949525,0.6,8.0,,,21
599513,0.935,6.0,1,6.4,33
599514,0.6,7.0,1,7.0,15
599515,0.673,1.0,1,7.2,44
757484,1.045,5.0,1,3.9,136
949384,0.6,1.0,1,1.9,81
599738,0.696,10.0,1,8.4,20
949346,0.6,2.0,1,6.8,48
935715,0.6,10.0,1,6.3,48
599765,0.881,7.0,1,7.9,67
949400,1.782,6.0,1,,280
599648,"0,627",7.0,1,8.1,26
619023,"0,673",20.0,1,6.8,29
619017,1.692,7.0,1,4.8,27
935675,amidst the chaos of World War Two,6.0,1,Tal Zana,
599501,0.93,1.0,1,2.8,79
599496,0.6,6.0,1,,17
949637,0.6,8.0,1,7.6,22
935531,0.6,10.0,1,,37
949619,0.6,5.0,1,7.2,39
949618,0.6,7.0,1,6.4,205
949638,0.6,7.0,1,8.2,22
599397,1.653,10.0,1,8.8,11
599334,0.6,6.0,1,,687
619253,0.644,6.0,1,6.4,27
619240,0.6,2.0,1,5.3,46
599360,"0,6",100.0,1,5.9,14
949544,3.468,7.0,1,2.8,560
949565,1.506,4.0,1,,72
619176,"0,895",10.0,1,2.3,151
949604,0.737,80.0,1,6.6,95
619170,2.326,7.0,1,6.5,129
599444,0.6,10.0,1,7.7,21
599437,0.6,10.0,1,8.2,5
949811,0.6,10.0,1,7.7,93
599021,0.616,6.0,1,5.2,75
